665: 1.241389, 0.850314 avg, 0.000196 rate, 3.572311 seconds, 42560 images
666: 0.771996, 0.842482 avg, 0.000197 rate, 3.572007 seconds, 42624 images
667: 1.041955, 0.862429 avg, 0.000198 rate, 3.539505 seconds, 42688 images
668: 0.986176, 0.874804 avg, 0.000199 rate, 3.549381 seconds, 42752 images
669: 0.720353, 0.859359 avg, 0.000200 rate, 3.538046 seconds, 42816 images
670: 0.533249, 0.826748 avg, 0.000202 rate, 3.584560 seconds, 42880 images
671: 0.734875, 0.817561 avg, 0.000203 rate, 9.540656 seconds, 42944 images
672: 0.988651, 0.834670 avg, 0.000204 rate, 9.734160 seconds, 43008 images
673: 0.607592, 0.811962 avg, 0.000205 rate, 9.750557 seconds, 43072 images
674: 0.712111, 0.801977 avg, 0.000206 rate, 9.741126 seconds, 43136 images
675: 0.914138, 0.813193 avg, 0.000208 rate, 9.764596 seconds, 43200 images
676: 0.695547, 0.801428 avg, 0.000209 rate, 9.750916 seconds, 43264 images
677: 0.845387, 0.805824 avg, 0.000210 rate, 9.653604 seconds, 43328 images
678: 0.935680, 0.818810 avg, 0.000211 rate, 9.715793 seconds, 43392 images
679: 0.640287, 0.800957 avg, 0.000213 rate, 9.634695 seconds, 43456 images
680: 0.885559, 0.809418 avg, 0.000214 rate, 9.647551 seconds, 43520 images
681: 0.697707, 0.798247 avg, 0.000215 rate, 8.732251 seconds, 43584 images
682: 0.594148, 0.777837 avg, 0.000216 rate, 8.907213 seconds, 43648 images
683: 0.555160, 0.755569 avg, 0.000218 rate, 9.033860 seconds, 43712 images
684: 0.596878, 0.739700 avg, 0.000219 rate, 8.968744 seconds, 43776 images
685: 0.469689, 0.712699 avg, 0.000220 rate, 8.993416 seconds, 43840 images
686: 0.351925, 0.676622 avg, 0.000221 rate, 8.960567 seconds, 43904 images
687: 0.613112, 0.670271 avg, 0.000223 rate, 8.929236 seconds, 43968 images
688: 0.664895, 0.669733 avg, 0.000224 rate, 8.967971 seconds, 44032 images
689: 0.634449, 0.666205 avg, 0.000225 rate, 8.949007 seconds, 44096 images
690: 0.488007, 0.648385 avg, 0.000227 rate, 8.949619 seconds, 44160 images
691: 1.428914, 0.726438 avg, 0.000228 rate, 5.325192 seconds, 44224 images
692: 0.685280, 0.722322 avg, 0.000229 rate, 5.262895 seconds, 44288 images
693: 0.433463, 0.693436 avg, 0.000231 rate, 5.362861 seconds, 44352 images
694: 0.692252, 0.693318 avg, 0.000232 rate, 5.240815 seconds, 44416 images
695: 0.695495, 0.693535 avg, 0.000233 rate, 5.362828 seconds, 44480 images
696: 1.130436, 0.737225 avg, 0.000235 rate, 5.346515 seconds, 44544 images
697: 0.580568, 0.721560 avg, 0.000236 rate, 5.338179 seconds, 44608 images
698: 0.681045, 0.717508 avg, 0.000237 rate, 5.261347 seconds, 44672 images
699: 0.295733, 0.675331 avg, 0.000239 rate, 5.276202 seconds, 44736 images
700: 0.716785, 0.679476 avg, 0.000240 rate, 5.345488 seconds, 44800 images
701: 1.214777, 0.733006 avg, 0.000241 rate, 5.259922 seconds, 44864 images
702: 0.571940, 0.716900 avg, 0.000243 rate, 5.361193 seconds, 44928 images
703: 0.820470, 0.727257 avg, 0.000244 rate, 5.284878 seconds, 44992 images
704: 0.837363, 0.738267 avg, 0.000246 rate, 5.358855 seconds, 45056 images
705: 0.735503, 0.737991 avg, 0.000247 rate, 5.360629 seconds, 45120 images
706: 0.753291, 0.739521 avg, 0.000248 rate, 5.464067 seconds, 45184 images
707: 0.834042, 0.748973 avg, 0.000250 rate, 5.322641 seconds, 45248 images
708: 0.479271, 0.722003 avg, 0.000251 rate, 5.282346 seconds, 45312 images
709: 0.460725, 0.695875 avg, 0.000253 rate, 5.244974 seconds, 45376 images
710: 0.781022, 0.704390 avg, 0.000254 rate, 5.360570 seconds, 45440 images
711: 0.527672, 0.686718 avg, 0.000256 rate, 10.315067 seconds, 45504 images
712: 0.621637, 0.680210 avg, 0.000257 rate, 10.599643 seconds, 45568 images
713: 0.811016, 0.693291 avg, 0.000258 rate, 10.673789 seconds, 45632 images
714: 0.567725, 0.680734 avg, 0.000260 rate, 10.591293 seconds, 45696 images
715: 0.476892, 0.660350 avg, 0.000261 rate, 10.636937 seconds, 45760 images
716: 0.739320, 0.668247 avg, 0.000263 rate, 10.524715 seconds, 45824 images
717: 0.699194, 0.671341 avg, 0.000264 rate, 10.568712 seconds, 45888 images
718: 0.515925, 0.655800 avg, 0.000266 rate, 10.559477 seconds, 45952 images
719: 0.672271, 0.657447 avg, 0.000267 rate, 10.492373 seconds, 46016 images
720: 0.333663, 0.625068 avg, 0.000269 rate, 10.554305 seconds, 46080 images
721: 0.661241, 0.628686 avg, 0.000270 rate, 10.516522 seconds, 46144 images
722: 0.748374, 0.640655 avg, 0.000272 rate, 10.662563 seconds, 46208 images
723: 0.968751, 0.673464 avg, 0.000273 rate, 10.609762 seconds, 46272 images
724: 0.513871, 0.657505 avg, 0.000275 rate, 10.608085 seconds, 46336 images
725: 0.606456, 0.652400 avg, 0.000276 rate, 10.647444 seconds, 46400 images
726: 0.535015, 0.640661 avg, 0.000278 rate, 10.504738 seconds, 46464 images
727: 0.526308, 0.629226 avg, 0.000279 rate, 10.517696 seconds, 46528 images
728: 0.581633, 0.624467 avg, 0.000281 rate, 10.472561 seconds, 46592 images
729: 0.404881, 0.602508 avg, 0.000282 rate, 10.587786 seconds, 46656 images
730: 0.606656, 0.602923 avg, 0.000284 rate, 10.562011 seconds, 46720 images
731: 0.547745, 0.597405 avg, 0.000286 rate, 6.439340 seconds, 46784 images
732: 0.399689, 0.577634 avg, 0.000287 rate, 6.587060 seconds, 46848 images
733: 1.244237, 0.644294 avg, 0.000289 rate, 6.557480 seconds, 46912 images
734: 0.312864, 0.611151 avg, 0.000290 rate, 6.579671 seconds, 46976 images
735: 0.346455, 0.584681 avg, 0.000292 rate, 6.567749 seconds, 47040 images
736: 0.395237, 0.565737 avg, 0.000293 rate, 6.570263 seconds, 47104 images
737: 0.653797, 0.574543 avg, 0.000295 rate, 6.595281 seconds, 47168 images
738: 0.399467, 0.557035 avg, 0.000297 rate, 6.610743 seconds, 47232 images
739: 0.480294, 0.549361 avg, 0.000298 rate, 6.547622 seconds, 47296 images
740: 0.422256, 0.536651 avg, 0.000300 rate, 6.567289 seconds, 47360 images
741: 0.556268, 0.538612 avg, 0.000301 rate, 9.508434 seconds, 47424 images
742: 0.442413, 0.528992 avg, 0.000303 rate, 9.716473 seconds, 47488 images
743: 0.437265, 0.519820 avg, 0.000305 rate, 9.725926 seconds, 47552 images
744: 0.423949, 0.510233 avg, 0.000306 rate, 9.750156 seconds, 47616 images
745: 0.466794, 0.505889 avg, 0.000308 rate, 9.731562 seconds, 47680 images
746: 0.384881, 0.493788 avg, 0.000310 rate, 9.783971 seconds, 47744 images
747: 0.362792, 0.480688 avg, 0.000311 rate, 9.688573 seconds, 47808 images
748: 0.419863, 0.474606 avg, 0.000313 rate, 9.781096 seconds, 47872 images
749: 0.548242, 0.481970 avg, 0.000315 rate, 9.732535 seconds, 47936 images
750: 0.409044, 0.474677 avg, 0.000316 rate, 9.735028 seconds, 48000 images
751: 0.667419, 0.493951 avg, 0.000318 rate, 8.884791 seconds, 48064 images
752: 0.382603, 0.482816 avg, 0.000320 rate, 8.970501 seconds, 48128 images
753: 0.585003, 0.493035 avg, 0.000321 rate, 8.917031 seconds, 48192 images
754: 0.433671, 0.487099 avg, 0.000323 rate, 8.901236 seconds, 48256 images
755: 0.501098, 0.488499 avg, 0.000325 rate, 9.023804 seconds, 48320 images
756: 0.606387, 0.500287 avg, 0.000327 rate, 8.942284 seconds, 48384 images
757: 0.284307, 0.478689 avg, 0.000328 rate, 8.965370 seconds, 48448 images
758: 0.487459, 0.479566 avg, 0.000330 rate, 8.976551 seconds, 48512 images
759: 0.812935, 0.512903 avg, 0.000332 rate, 9.005255 seconds, 48576 images
760: 0.560588, 0.517672 avg, 0.000334 rate, 8.960728 seconds, 48640 images
761: 0.583125, 0.524217 avg, 0.000335 rate, 5.278185 seconds, 48704 images
762: 0.841813, 0.555977 avg, 0.000337 rate, 5.359124 seconds, 48768 images
763: 0.393687, 0.539748 avg, 0.000339 rate, 5.361429 seconds, 48832 images
764: 0.708541, 0.556627 avg, 0.000341 rate, 5.346066 seconds, 48896 images
765: 0.924606, 0.593425 avg, 0.000342 rate, 5.335569 seconds, 48960 images
766: 0.837791, 0.617862 avg, 0.000344 rate, 5.258540 seconds, 49024 images
767: 0.611534, 0.617229 avg, 0.000346 rate, 5.325726 seconds, 49088 images
768: 0.717185, 0.627224 avg, 0.000348 rate, 5.338680 seconds, 49152 images
769: 0.561030, 0.620605 avg, 0.000350 rate, 5.303901 seconds, 49216 images
770: 0.671270, 0.625672 avg, 0.000352 rate, 5.266080 seconds, 49280 images
771: 0.645304, 0.627635 avg, 0.000353 rate, 6.891773 seconds, 49344 images
772: 0.428566, 0.607728 avg, 0.000355 rate, 7.070314 seconds, 49408 images
773: 0.475856, 0.594541 avg, 0.000357 rate, 7.042404 seconds, 49472 images
774: 0.517632, 0.586850 avg, 0.000359 rate, 7.042950 seconds, 49536 images
775: 0.584237, 0.586589 avg, 0.000361 rate, 7.174238 seconds, 49600 images
776: 0.416592, 0.569589 avg, 0.000363 rate, 7.076446 seconds, 49664 images
777: 0.364119, 0.549042 avg, 0.000364 rate, 7.111281 seconds, 49728 images
778: 0.281022, 0.522240 avg, 0.000366 rate, 7.096167 seconds, 49792 images
779: 0.408220, 0.510838 avg, 0.000368 rate, 7.093668 seconds, 49856 images
780: 0.520712, 0.511825 avg, 0.000370 rate, 7.065754 seconds, 49920 images
781: 0.477653, 0.508408 avg, 0.000372 rate, 5.743378 seconds, 49984 images
782: 0.263170, 0.483884 avg, 0.000374 rate, 5.801009 seconds, 50048 images
783: 0.398274, 0.475323 avg, 0.000376 rate, 5.793476 seconds, 50112 images
784: 0.523292, 0.480120 avg, 0.000378 rate, 5.813217 seconds, 50176 images
785: 0.432829, 0.475391 avg, 0.000380 rate, 5.823941 seconds, 50240 images
786: 0.629398, 0.490792 avg, 0.000382 rate, 5.906410 seconds, 50304 images
787: 0.487993, 0.490512 avg, 0.000384 rate, 5.872069 seconds, 50368 images
788: 0.745700, 0.516031 avg, 0.000386 rate, 5.920579 seconds, 50432 images
789: 0.458830, 0.510311 avg, 0.000388 rate, 5.842050 seconds, 50496 images
790: 0.504058, 0.509685 avg, 0.000390 rate, 5.886486 seconds, 50560 images
791: 0.628040, 0.521521 avg, 0.000391 rate, 9.391866 seconds, 50624 images
792: 0.346457, 0.504014 avg, 0.000393 rate, 9.738177 seconds, 50688 images
793: 0.591577, 0.512771 avg, 0.000395 rate, 9.768087 seconds, 50752 images
794: 0.483480, 0.509842 avg, 0.000397 rate, 9.802034 seconds, 50816 images
795: 0.557687, 0.514626 avg, 0.000399 rate, 9.693524 seconds, 50880 images
796: 0.578242, 0.520988 avg, 0.000401 rate, 9.764202 seconds, 50944 images
797: 0.596530, 0.528542 avg, 0.000403 rate, 9.688228 seconds, 51008 images
798: 0.425186, 0.518206 avg, 0.000406 rate, 9.633831 seconds, 51072 images
799: 0.394966, 0.505882 avg, 0.000408 rate, 9.641814 seconds, 51136 images
800: 0.387319, 0.494026 avg, 0.000410 rate, 9.607149 seconds, 51200 images
801: 0.586407, 0.503264 avg, 0.000412 rate, 8.825121 seconds, 51264 images
802: 0.543837, 0.507321 avg, 0.000414 rate, 9.061665 seconds, 51328 images
803: 0.507074, 0.507297 avg, 0.000416 rate, 9.183366 seconds, 51392 images
804: 0.337280, 0.490295 avg, 0.000418 rate, 9.032877 seconds, 51456 images
805: 0.414433, 0.482709 avg, 0.000420 rate, 8.947878 seconds, 51520 images
806: 0.441482, 0.478586 avg, 0.000422 rate, 9.028968 seconds, 51584 images
807: 0.563093, 0.487037 avg, 0.000424 rate, 8.996799 seconds, 51648 images
808: 0.330089, 0.471342 avg, 0.000426 rate, 8.972830 seconds, 51712 images
809: 0.451710, 0.469379 avg, 0.000428 rate, 8.969673 seconds, 51776 images
810: 0.298222, 0.452263 avg, 0.000430 rate, 8.951551 seconds, 51840 images
811: 0.303682, 0.437405 avg, 0.000433 rate, 8.749224 seconds, 51904 images
812: 0.531151, 0.446780 avg, 0.000435 rate, 9.000879 seconds, 51968 images
813: 0.465909, 0.448693 avg, 0.000437 rate, 9.006826 seconds, 52032 images
814: 0.245554, 0.428379 avg, 0.000439 rate, 8.980323 seconds, 52096 images
815: 0.478976, 0.433438 avg, 0.000441 rate, 8.973056 seconds, 52160 images
816: 0.559263, 0.446021 avg, 0.000443 rate, 8.954232 seconds, 52224 images
817: 0.339415, 0.435360 avg, 0.000446 rate, 8.958995 seconds, 52288 images
818: 0.374306, 0.429255 avg, 0.000448 rate, 8.993756 seconds, 52352 images
819: 0.361308, 0.422460 avg, 0.000450 rate, 8.946739 seconds, 52416 images
820: 0.557059, 0.435920 avg, 0.000452 rate, 8.967739 seconds, 52480 images
821: 0.449592, 0.437287 avg, 0.000454 rate, 3.990409 seconds, 52544 images
822: 0.733362, 0.466895 avg, 0.000457 rate, 4.119617 seconds, 52608 images
823: 0.492056, 0.469411 avg, 0.000459 rate, 4.067741 seconds, 52672 images
824: 0.646354, 0.487105 avg, 0.000461 rate, 4.039072 seconds, 52736 images
825: 0.523245, 0.490719 avg, 0.000463 rate, 4.073343 seconds, 52800 images
826: 0.658290, 0.507476 avg, 0.000466 rate, 4.096680 seconds, 52864 images
827: 0.532037, 0.509932 avg, 0.000468 rate, 4.015216 seconds, 52928 images
828: 0.432627, 0.502202 avg, 0.000470 rate, 4.057947 seconds, 52992 images
829: 1.033275, 0.555309 avg, 0.000472 rate, 4.035905 seconds, 53056 images
830: 0.437237, 0.543502 avg, 0.000475 rate, 4.062154 seconds, 53120 images
831: 0.421599, 0.531312 avg, 0.000477 rate, 6.364017 seconds, 53184 images
832: 0.348342, 0.513015 avg, 0.000479 rate, 6.516856 seconds, 53248 images
833: 0.456135, 0.507327 avg, 0.000481 rate, 6.548281 seconds, 53312 images
834: 0.394612, 0.496055 avg, 0.000484 rate, 6.588543 seconds, 53376 images
835: 0.577605, 0.504210 avg, 0.000486 rate, 6.547744 seconds, 53440 images
836: 0.369964, 0.490785 avg, 0.000488 rate, 6.591594 seconds, 53504 images
837: 0.583812, 0.500088 avg, 0.000491 rate, 6.624531 seconds, 53568 images
838: 0.240763, 0.474156 avg, 0.000493 rate, 6.553568 seconds, 53632 images
839: 0.374202, 0.464160 avg, 0.000496 rate, 6.599602 seconds, 53696 images
840: 0.529071, 0.470651 avg, 0.000498 rate, 6.662576 seconds, 53760 images
841: 0.306866, 0.454273 avg, 0.000500 rate, 9.464666 seconds, 53824 images
842: 0.382230, 0.447069 avg, 0.000503 rate, 9.593227 seconds, 53888 images
843: 0.378964, 0.440258 avg, 0.000505 rate, 9.759015 seconds, 53952 images
844: 0.539690, 0.450201 avg, 0.000507 rate, 9.835365 seconds, 54016 images
845: 0.610245, 0.466206 avg, 0.000510 rate, 9.683263 seconds, 54080 images
846: 0.254425, 0.445028 avg, 0.000512 rate, 9.703065 seconds, 54144 images
847: 0.381426, 0.438668 avg, 0.000515 rate, 9.773312 seconds, 54208 images
848: 0.426073, 0.437408 avg, 0.000517 rate, 9.652447 seconds, 54272 images
849: 0.475976, 0.441265 avg, 0.000520 rate, 9.680286 seconds, 54336 images
850: 0.365382, 0.433677 avg, 0.000522 rate, 9.717102 seconds, 54400 images
851: 0.319817, 0.422291 avg, 0.000524 rate, 6.450388 seconds, 54464 images
852: 0.764066, 0.456468 avg, 0.000527 rate, 6.573990 seconds, 54528 images
853: 0.425787, 0.453400 avg, 0.000529 rate, 6.561744 seconds, 54592 images
854: 0.495488, 0.457609 avg, 0.000532 rate, 6.590159 seconds, 54656 images
855: 0.557764, 0.467624 avg, 0.000534 rate, 6.580679 seconds, 54720 images
856: 0.412884, 0.462150 avg, 0.000537 rate, 6.552219 seconds, 54784 images
857: 0.640051, 0.479940 avg, 0.000539 rate, 6.581443 seconds, 54848 images
858: 0.314668, 0.463413 avg, 0.000542 rate, 6.592868 seconds, 54912 images
859: 0.374940, 0.454566 avg, 0.000544 rate, 6.618522 seconds, 54976 images
860: 0.472068, 0.456316 avg, 0.000547 rate, 6.625617 seconds, 55040 images
861: 0.269838, 0.437668 avg, 0.000550 rate, 3.471109 seconds, 55104 images
862: 0.402517, 0.434153 avg, 0.000552 rate, 3.577707 seconds, 55168 images
863: 0.507450, 0.441483 avg, 0.000555 rate, 3.654019 seconds, 55232 images
864: 0.643214, 0.461656 avg, 0.000557 rate, 3.564008 seconds, 55296 images
865: 0.584511, 0.473942 avg, 0.000560 rate, 3.572429 seconds, 55360 images
866: 0.671828, 0.493730 avg, 0.000562 rate, 3.631661 seconds, 55424 images
867: 0.887743, 0.533131 avg, 0.000565 rate, 3.543104 seconds, 55488 images
868: 0.418934, 0.521712 avg, 0.000568 rate, 3.557250 seconds, 55552 images
869: 0.543855, 0.523926 avg, 0.000570 rate, 3.641707 seconds, 55616 images
870: 0.373642, 0.508898 avg, 0.000573 rate, 3.608017 seconds, 55680 images
871: 0.627376, 0.520745 avg, 0.000576 rate, 6.972331 seconds, 55744 images
872: 0.316876, 0.500358 avg, 0.000578 rate, 7.133168 seconds, 55808 images
873: 0.373158, 0.487638 avg, 0.000581 rate, 7.180187 seconds, 55872 images
874: 0.251680, 0.464043 avg, 0.000584 rate, 7.141168 seconds, 55936 images
875: 0.348391, 0.452477 avg, 0.000586 rate, 7.190807 seconds, 56000 images
876: 0.377122, 0.444942 avg, 0.000589 rate, 7.071434 seconds, 56064 images
877: 0.368243, 0.437272 avg, 0.000592 rate, 7.045413 seconds, 56128 images
878: 0.303605, 0.423905 avg, 0.000594 rate, 7.052920 seconds, 56192 images
879: 0.503756, 0.431890 avg, 0.000597 rate, 7.109972 seconds, 56256 images
880: 0.340503, 0.422752 avg, 0.000600 rate, 7.080539 seconds, 56320 images
881: 0.412573, 0.421734 avg, 0.000602 rate, 3.644072 seconds, 56384 images
882: 0.418064, 0.421367 avg, 0.000605 rate, 3.563978 seconds, 56448 images
883: 0.332687, 0.412499 avg, 0.000608 rate, 3.598036 seconds, 56512 images
884: 0.806724, 0.451921 avg, 0.000611 rate, 3.655276 seconds, 56576 images
885: 0.413458, 0.448075 avg, 0.000613 rate, 3.684083 seconds, 56640 images
886: 0.381820, 0.441450 avg, 0.000616 rate, 3.605977 seconds, 56704 images
887: 0.553415, 0.452646 avg, 0.000619 rate, 3.653168 seconds, 56768 images
888: 0.506900, 0.458072 avg, 0.000622 rate, 3.674540 seconds, 56832 images
889: 0.593524, 0.471617 avg, 0.000625 rate, 3.614750 seconds, 56896 images
890: 0.406585, 0.465114 avg, 0.000627 rate, 3.608527 seconds, 56960 images
891: 0.383954, 0.456998 avg, 0.000630 rate, 5.283814 seconds, 57024 images
892: 0.383803, 0.449678 avg, 0.000633 rate, 5.344095 seconds, 57088 images
893: 0.833876, 0.488098 avg, 0.000636 rate, 5.364003 seconds, 57152 images
894: 0.506253, 0.489914 avg, 0.000639 rate, 5.302965 seconds, 57216 images
895: 0.465875, 0.487510 avg, 0.000642 rate, 5.339920 seconds, 57280 images
896: 0.439066, 0.482665 avg, 0.000645 rate, 5.300331 seconds, 57344 images
897: 0.551694, 0.489568 avg, 0.000647 rate, 5.323993 seconds, 57408 images
898: 0.328809, 0.473492 avg, 0.000650 rate, 5.316710 seconds, 57472 images
899: 0.310830, 0.457226 avg, 0.000653 rate, 5.302557 seconds, 57536 images
900: 0.385485, 0.450052 avg, 0.000656 rate, 5.338682 seconds, 57600 images
901: 0.367881, 0.441835 avg, 0.000659 rate, 3.482665 seconds, 57664 images
902: 0.413784, 0.439030 avg, 0.000662 rate, 3.620735 seconds, 57728 images
903: 0.439639, 0.439091 avg, 0.000665 rate, 3.750617 seconds, 57792 images
904: 0.430164, 0.438198 avg, 0.000668 rate, 3.734916 seconds, 57856 images
905: 0.575630, 0.451941 avg, 0.000671 rate, 3.554424 seconds, 57920 images
906: 0.377988, 0.444546 avg, 0.000674 rate, 3.583698 seconds, 57984 images
907: 0.233269, 0.423418 avg, 0.000677 rate, 3.582284 seconds, 58048 images
908: 0.396166, 0.420693 avg, 0.000680 rate, 3.698346 seconds, 58112 images
909: 0.343223, 0.412946 avg, 0.000683 rate, 3.672295 seconds, 58176 images
910: 0.436102, 0.415262 avg, 0.000686 rate, 3.581327 seconds, 58240 images
911: 0.697287, 0.443464 avg, 0.000689 rate, 4.079447 seconds, 58304 images
912: 0.469728, 0.446091 avg, 0.000692 rate, 4.097669 seconds, 58368 images
913: 0.438394, 0.445321 avg, 0.000695 rate, 4.064152 seconds, 58432 images
914: 0.722164, 0.473005 avg, 0.000698 rate, 4.159026 seconds, 58496 images
915: 0.567451, 0.482450 avg, 0.000701 rate, 4.098769 seconds, 58560 images
916: 0.575048, 0.491710 avg, 0.000704 rate, 4.041580 seconds, 58624 images
917: 0.369517, 0.479490 avg, 0.000707 rate, 4.087454 seconds, 58688 images
918: 0.490628, 0.480604 avg, 0.000710 rate, 3.978396 seconds, 58752 images
919: 0.201038, 0.452647 avg, 0.000713 rate, 4.051096 seconds, 58816 images
920: 0.379893, 0.445372 avg, 0.000716 rate, 4.134628 seconds, 58880 images
921: 0.378662, 0.438701 avg, 0.000720 rate, 10.505074 seconds, 58944 images
922: 0.325598, 0.427391 avg, 0.000723 rate, 10.677839 seconds, 59008 images
923: 0.421568, 0.426808 avg, 0.000726 rate, 10.694853 seconds, 59072 images
924: 0.371372, 0.421265 avg, 0.000729 rate, 10.668814 seconds, 59136 images
925: 0.405870, 0.419725 avg, 0.000732 rate, 10.620302 seconds, 59200 images
926: 0.647770, 0.442530 avg, 0.000735 rate, 10.500224 seconds, 59264 images
927: 0.366135, 0.434890 avg, 0.000738 rate, 10.576844 seconds, 59328 images
928: 0.429315, 0.434333 avg, 0.000742 rate, 10.706453 seconds, 59392 images
929: 0.411843, 0.432084 avg, 0.000745 rate, 10.543675 seconds, 59456 images
930: 0.516536, 0.440529 avg, 0.000748 rate, 10.570723 seconds, 59520 images
931: 0.347195, 0.431196 avg, 0.000751 rate, 8.826035 seconds, 59584 images
932: 0.333800, 0.421456 avg, 0.000755 rate, 9.020007 seconds, 59648 images
933: 0.281859, 0.407496 avg, 0.000758 rate, 8.966731 seconds, 59712 images
934: 0.563228, 0.423070 avg, 0.000761 rate, 9.013102 seconds, 59776 images
935: 0.284210, 0.409184 avg, 0.000764 rate, 8.956966 seconds, 59840 images
936: 0.495046, 0.417770 avg, 0.000768 rate, 8.954169 seconds, 59904 images
937: 0.331390, 0.409132 avg, 0.000771 rate, 9.018686 seconds, 59968 images
938: 0.627040, 0.430923 avg, 0.000774 rate, 8.952072 seconds, 60032 images
939: 0.331623, 0.420993 avg, 0.000777 rate, 9.017241 seconds, 60096 images
940: 0.395633, 0.418457 avg, 0.000781 rate, 9.017584 seconds, 60160 images
941: 0.397779, 0.416389 avg, 0.000784 rate, 4.349599 seconds, 60224 images
942: 0.200063, 0.394756 avg, 0.000787 rate, 4.535888 seconds, 60288 images
943: 0.495532, 0.404834 avg, 0.000791 rate, 4.535341 seconds, 60352 images
944: 0.309542, 0.395305 avg, 0.000794 rate, 4.554602 seconds, 60416 images
945: 0.444271, 0.400201 avg, 0.000797 rate, 4.554960 seconds, 60480 images
946: 0.327299, 0.392911 avg, 0.000801 rate, 4.471934 seconds, 60544 images
947: 0.280177, 0.381638 avg, 0.000804 rate, 4.580491 seconds, 60608 images
948: 0.487823, 0.392256 avg, 0.000808 rate, 4.626448 seconds, 60672 images
949: 0.493430, 0.402374 avg, 0.000811 rate, 4.491216 seconds, 60736 images
950: 0.273675, 0.389504 avg, 0.000815 rate, 4.499942 seconds, 60800 images
951: 0.525995, 0.403153 avg, 0.000818 rate, 6.939640 seconds, 60864 images
952: 0.213073, 0.384145 avg, 0.000821 rate, 7.097412 seconds, 60928 images
953: 0.264441, 0.372174 avg, 0.000825 rate, 7.036057 seconds, 60992 images
954: 0.299546, 0.364912 avg, 0.000828 rate, 7.124555 seconds, 61056 images
955: 0.272505, 0.355671 avg, 0.000832 rate, 7.077323 seconds, 61120 images
956: 0.287635, 0.348867 avg, 0.000835 rate, 7.059187 seconds, 61184 images
957: 0.407162, 0.354697 avg, 0.000839 rate, 7.181896 seconds, 61248 images
958: 0.287782, 0.348005 avg, 0.000842 rate, 7.019340 seconds, 61312 images
959: 0.376289, 0.350834 avg, 0.000846 rate, 7.128287 seconds, 61376 images
960: 0.350592, 0.350810 avg, 0.000849 rate, 7.093536 seconds, 61440 images
961: 0.347538, 0.350482 avg, 0.000853 rate, 5.806092 seconds, 61504 images
962: 0.308847, 0.346319 avg, 0.000856 rate, 5.855210 seconds, 61568 images
963: 0.394421, 0.351129 avg, 0.000860 rate, 5.817304 seconds, 61632 images
964: 0.268276, 0.342844 avg, 0.000864 rate, 5.819432 seconds, 61696 images
965: 0.249885, 0.333548 avg, 0.000867 rate, 5.793522 seconds, 61760 images
966: 0.209155, 0.321109 avg, 0.000871 rate, 5.886240 seconds, 61824 images
967: 0.230435, 0.312041 avg, 0.000874 rate, 5.865287 seconds, 61888 images
968: 0.313283, 0.312165 avg, 0.000878 rate, 5.865377 seconds, 61952 images
969: 0.336658, 0.314615 avg, 0.000882 rate, 5.889015 seconds, 62016 images
970: 0.442094, 0.327363 avg, 0.000885 rate, 5.872794 seconds, 62080 images
971: 0.357754, 0.330402 avg, 0.000889 rate, 4.480065 seconds, 62144 images
972: 0.602088, 0.357570 avg, 0.000893 rate, 4.585064 seconds, 62208 images
973: 0.428905, 0.364704 avg, 0.000896 rate, 4.496544 seconds, 62272 images
974: 0.375341, 0.365768 avg, 0.000900 rate, 4.559388 seconds, 62336 images
975: 0.432469, 0.372438 avg, 0.000904 rate, 4.503910 seconds, 62400 images
976: 0.455850, 0.380779 avg, 0.000907 rate, 4.555701 seconds, 62464 images
977: 0.345527, 0.377254 avg, 0.000911 rate, 4.498452 seconds, 62528 images
978: 0.337412, 0.373269 avg, 0.000915 rate, 4.627627 seconds, 62592 images
979: 0.439314, 0.379874 avg, 0.000919 rate, 4.589109 seconds, 62656 images
980: 0.571740, 0.399060 avg, 0.000922 rate, 4.529173 seconds, 62720 images
981: 0.279070, 0.387061 avg, 0.000926 rate, 8.769528 seconds, 62784 images
982: 0.399818, 0.388337 avg, 0.000930 rate, 8.956337 seconds, 62848 images
983: 0.292205, 0.378724 avg, 0.000934 rate, 8.979763 seconds, 62912 images
984: 0.406147, 0.381466 avg, 0.000938 rate, 8.982794 seconds, 62976 images
985: 0.404826, 0.383802 avg, 0.000941 rate, 8.926041 seconds, 63040 images
986: 0.264199, 0.371842 avg, 0.000945 rate, 8.945025 seconds, 63104 images
987: 0.272862, 0.361944 avg, 0.000949 rate, 8.881658 seconds, 63168 images
988: 0.332680, 0.359018 avg, 0.000953 rate, 8.976652 seconds, 63232 images
989: 0.582834, 0.381399 avg, 0.000957 rate, 8.960478 seconds, 63296 images
990: 0.376917, 0.380951 avg, 0.000961 rate, 8.940490 seconds, 63360 images
991: 0.381679, 0.381024 avg, 0.000964 rate, 9.492511 seconds, 63424 images
992: 0.470900, 0.390011 avg, 0.000968 rate, 9.731073 seconds, 63488 images
993: 0.217539, 0.372764 avg, 0.000972 rate, 9.768785 seconds, 63552 images
994: 0.307211, 0.366209 avg, 0.000976 rate, 9.827283 seconds, 63616 images
995: 0.427072, 0.372295 avg, 0.000980 rate, 9.749417 seconds, 63680 images
996: 0.404691, 0.375535 avg, 0.000984 rate, 9.682164 seconds, 63744 images
997: 0.371300, 0.375111 avg, 0.000988 rate, 9.653157 seconds, 63808 images
